PERMNO,date,TICKER,VOL,RET
19561,2/12/2008,BA,7980200,0.029952
19561,2/13/2008,BA,6405200,0.022978
19561,2/14/2008,BA,6631600,-0.003042
19561,2/15/2008,BA,5749300,-0.000469
19561,2/19/2008,BA,4158500,0.002231
19561,2/20/2008,BA,7526400,-0.016048
19561,2/21/2008,BA,6688200,-0.02369
19561,2/22/2008,BA,5229100,0.012559
19561,2/25/2008,BA,5450900,0.019509
19561,2/26/2008,BA,5171700,-0.001063
19561,2/27/2008,BA,4675000,-0.007331
19561,2/28/2008,BA,5727300,0.010125
19561,2/29/2008,BA,7670600,-0.023703
19561,3/3/2008,BA,9576500,-0.025607
19561,3/4/2008,BA,8209200,-0.013016
19561,3/5/2008,BA,5669600,0.01372
19561,3/6/2008,BA,4503400,-0.014897
19561,3/7/2008,BA,9657200,-0.036599
19561,3/10/2008,BA,9930400,-0.028982
19561,3/11/2008,BA,14137400,-0.013176
19561,3/12/2008,BA,8966800,-0.012943
19561,3/13/2008,BA,10850600,0.023879
19561,3/14/2008,BA,13225400,0.027636
19561,3/17/2008,BA,5658100,-0.009708
19561,3/18/2008,BA,5644500,0.013777
19561,3/19/2008,BA,9195800,-0.040246
19561,3/20/2008,BA,8085900,0.01838
19561,3/24/2008,BA,4853700,0.01992
19561,3/25/2008,BA,5969500,-0.005112
19561,3/26/2008,BA,4350600,0.00527
19561,3/27/2008,BA,7709700,-0.027261
19561,3/28/2008,BA,4617000,-0.010105
19561,3/31/2008,BA,7394800,0.01225
19561,4/1/2008,BA,5958700,0.020304
19561,4/2/2008,BA,6121500,0.012783
19561,4/3/2008,BA,5597700,-0.009239
19561,4/4/2008,BA,5086500,-0.006435
19561,4/7/2008,BA,5389600,-0.008857
19561,4/8/2008,BA,5597100,0.000533
19561,4/9/2008,BA,19513900,0.047721
19561,4/10/2008,BA,7873700,-0.002163
19561,4/11/2008,BA,5428200,-0.020018
19561,4/14/2008,BA,4926500,0.004684
19561,4/15/2008,BA,6338200,-0.019684
19561,4/16/2008,BA,4895700,0.012814
19561,4/17/2008,BA,3466900,0.00313
19561,4/18/2008,BA,6743000,0.022754
19561,4/21/2008,BA,4744100,0.005466
19561,4/22/2008,BA,7615900,-0.006701
19561,4/23/2008,BA,15489000,0.044934
19561,4/24/2008,BA,5755400,0.011085
19561,4/25/2008,BA,8354900,0.022169
19561,4/28/2008,BA,5379500,0.00165
19561,4/29/2008,BA,4485300,0.006472
19561,4/30/2008,BA,5221700,-0.007833
19561,5/1/2008,BA,5083200,0.006481
19561,5/2/2008,BA,3784400,0.003278
19561,5/5/2008,BA,3886400,0.002684
19561,5/6/2008,BA,5079300,0.002677
19561,5/7/2008,BA,5060300,-0.013929
19561,5/8/2008,BA,3671500,0.002484
19561,5/9/2008,BA,3328100,-0.008259
19561,5/12/2008,BA,5367300,0.008803
19561,5/13/2008,BA,4292300,0.003302
19561,5/14/2008,BA,4909800,0.00717
19561,5/15/2008,BA,6006300,-0.001634
19561,5/16/2008,BA,7131700,-0.004442
19561,5/19/2008,BA,7176600,0.022308
19561,5/20/2008,BA,5698000,-0.022166
19561,5/21/2008,BA,10849400,-0.046394
19561,5/22/2008,BA,6333300,0.00271
19561,5/23/2008,BA,4476600,0.00086
19561,5/27/2008,BA,4529100,0.017059
19561,5/28/2008,BA,4135400,-0.00893
19561,5/29/2008,BA,3465100,-0.000243
19561,5/30/2008,BA,4660200,0.008038
19561,6/2/2008,BA,4492100,-0.019572
19561,6/3/2008,BA,10435000,-0.037338
19561,6/4/2008,BA,6750400,-0.00128
19561,6/5/2008,BA,5789400,-0.0091
19561,6/6/2008,BA,12786600,-0.05368
19561,6/9/2008,BA,6630600,0.010798
19561,6/10/2008,BA,5674900,-0.003786
19561,6/11/2008,BA,6544900,-0.004887
19561,6/12/2008,BA,9795400,0.011049
19561,6/13/2008,BA,6087300,0.013492
19561,6/16/2008,BA,3481100,-0.001331
19561,6/17/2008,BA,6503700,-0.008531
19561,6/18/2008,BA,11540200,0.00363
19561,6/19/2008,BA,7540100,0.03081
19561,6/20/2008,BA,8868600,-0.014555
19561,6/23/2008,BA,4036600,-0.003165
19561,6/24/2008,BA,4949700,-0.010583
19561,6/25/2008,BA,21124600,-0.068859
19561,6/26/2008,BA,10986300,-0.020534
19561,6/27/2008,BA,10370200,-0.018912
19561,6/30/2008,BA,8567600,-0.017932
19561,7/1/2008,BA,9758500,-0.004108
19561,7/2/2008,BA,10136700,-0.023682
19561,7/3/2008,BA,4059200,0.00892
19561,7/7/2008,BA,6175400,-0.002792
19561,7/8/2008,BA,6690100,0.025354
19561,7/9/2008,BA,9616700,-0.005006
19561,7/10/2008,BA,7305000,0.006099
19561,7/11/2008,BA,9787700,-0.041067
19561,7/14/2008,BA,5545700,-0.001422
19561,7/15/2008,BA,7925100,0.010919
19561,7/16/2008,BA,5644300,0.026612
19561,7/17/2008,BA,7105300,0.020433
19561,7/18/2008,BA,8452000,0.018231
19561,7/21/2008,BA,5025700,0.001468
19561,7/22/2008,BA,6168500,0.014947
19561,7/23/2008,BA,11053600,-0.036673
19561,7/24/2008,BA,14072900,-0.0628
19561,7/25/2008,BA,9172900,0.02079
19561,7/28/2008,BA,6253100,-0.023343
19561,7/29/2008,BA,5620700,0.013956
19561,7/30/2008,BA,6010900,0.00965
19561,7/31/2008,BA,10585300,-0.042463
19561,8/1/2008,BA,7016900,0.014728
19561,8/4/2008,BA,6074800,-0.010482
19561,8/5/2008,BA,8941600,0.062581
19561,8/6/2008,BA,6240000,0.009203
19561,8/7/2008,BA,7389200,-0.010856
19561,8/8/2008,BA,10088700,0.049003
19561,8/11/2008,BA,6875100,-0.018273
19561,8/12/2008,BA,6422300,-0.010357
19561,8/13/2008,BA,8990100,-0.02533
19561,8/14/2008,BA,9356500,0.007936
19561,8/15/2008,BA,7672800,-0.004941
19561,8/18/2008,BA,4909800,-0.012568
19561,8/19/2008,BA,8101300,-0.010842
19561,8/20/2008,BA,3964300,0.00413
19561,8/21/2008,BA,4048400,0.005379
19561,8/22/2008,BA,5490800,0.031471
19561,8/25/2008,BA,4578300,-0.022578
19561,8/26/2008,BA,4488900,-0.009521
19561,8/27/2008,BA,4032400,0.016703
19561,8/28/2008,BA,4449000,0.028208
19561,8/29/2008,BA,3913000,-0.011758
19561,9/2/2008,BA,6464100,0.004729
19561,9/3/2008,BA,5253200,0.003036
19561,9/4/2008,BA,11231900,-0.046012
19561,9/5/2008,BA,5610300,-0.002221
19561,9/8/2008,BA,8310800,0.016219
19561,9/9/2008,BA,7753000,0.001721
19561,9/10/2008,BA,9138800,-0.036082
19561,9/11/2008,BA,6075400,0.013936
19561,9/12/2008,BA,5084400,0.011667
19561,9/15/2008,BA,9801000,-0.016588
19561,9/16/2008,BA,8591700,-0.008514
19561,9/17/2008,BA,14830200,-0.076474
19561,9/18/2008,BA,14031600,0.019474
19561,9/19/2008,BA,10882400,0.028394
19561,9/22/2008,BA,6033400,-0.015897
19561,9/23/2008,BA,6634900,-0.025506
19561,9/24/2008,BA,5484300,0.000872
19561,9/25/2008,BA,6383800,0.001046
19561,9/26/2008,BA,5866400,0.015674
19561,9/29/2008,BA,9604800,-0.048868
19561,9/30/2008,BA,6412600,0.033892
19561,10/1/2008,BA,6221800,-0.012729
19561,10/2/2008,BA,8128100,-0.053691
19561,10/3/2008,BA,9312600,0.004666
19561,10/6/2008,BA,12428600,-0.047186
19561,10/7/2008,BA,10928900,-0.039189
19561,10/8/2008,BA,11889200,-0.032062
19561,10/9/2008,BA,12241700,-0.068973
19561,10/10/2008,BA,20325800,-0.058771
19561,10/13/2008,BA,14292800,0.126316
19561,10/14/2008,BA,12494300,-0.042693
19561,10/15/2008,BA,10147800,-0.060794
19561,10/16/2008,BA,11752000,0.058115
19561,10/17/2008,BA,10046100,-0.005358
19561,10/20/2008,BA,7809200,0.048485
19561,10/21/2008,BA,7357100,-0.006637
19561,10/22/2008,BA,10097300,-0.075216
19561,10/23/2008,BA,13973200,0.08413
19561,10/24/2008,BA,9792500,-0.027515
19561,10/27/2008,BA,9239700,-0.06366
19561,10/28/2008,BA,14392600,0.154627
19561,10/29/2008,BA,12836100,0.018197
19561,10/30/2008,BA,9559100,0.018072
19561,10/31/2008,BA,8421800,0.033925
19561,11/3/2008,BA,8412400,0.008203
19561,11/4/2008,BA,9289100,0.01457
19561,11/5/2008,BA,10002400,-0.068445
19561,11/6/2008,BA,13722600,-0.077296
19561,11/7/2008,BA,7150700,0.01881
19561,11/10/2008,BA,5393300,-0.009446
19561,11/11/2008,BA,7928500,-0.047031
19561,11/12/2008,BA,7739700,-0.032977
19561,11/13/2008,BA,13998100,0.015052
19561,11/14/2008,BA,8909600,-0.04912
19561,11/17/2008,BA,7050200,0.003411
19561,11/18/2008,BA,12209300,-0.039339
19561,11/19/2008,BA,10614600,-0.052578
19561,11/20/2008,BA,13406400,-0.009872
19561,11/21/2008,BA,13259700,0.066559
19561,11/24/2008,BA,9683000,0.02956
19561,11/25/2008,BA,9618700,-0.013988
19561,11/26/2008,BA,6256400,0.027377
19561,11/28/2008,BA,2609100,0.032704
19561,12/1/2008,BA,7902800,-0.064509
19561,12/2/2008,BA,6029400,0.020562
19561,12/3/2008,BA,8007500,-0.005651
19561,12/4/2008,BA,7247200,-0.031628
19561,12/5/2008,BA,10564800,0.008676
19561,12/8/2008,BA,13096700,0.083987
19561,12/9/2008,BA,8311800,-0.047375
19561,12/10/2008,BA,5181400,0.021068
19561,12/11/2008,BA,7693500,-0.033829
19561,12/12/2008,BA,10339600,-0.026571
19561,12/15/2008,BA,8227900,-0.011735
19561,12/16/2008,BA,11043700,0.081569
19561,12/17/2008,BA,7334800,-0.021002
19561,12/18/2008,BA,8653000,0.001219
19561,12/19/2008,BA,9903800,0.004139
19561,12/22/2008,BA,5397200,-0.00291
19561,12/23/2008,BA,5279000,-0.023589
19561,12/24/2008,BA,1758100,-0.000747
19561,12/26/2008,BA,2803400,0.010219
19561,12/29/2008,BA,3877000,-0.013323
19561,12/30/2008,BA,4550000,0.031508
19561,12/31/2008,BA,5443100,0.034424
19561,1/2/2009,BA,7015400,0.060464
19561,1/5/2009,BA,6917400,0.020331
19561,1/6/2009,BA,7181000,0.003032
19561,1/7/2009,BA,6586600,-0.03347
19561,1/8/2009,BA,5477000,0.00067
19561,1/9/2009,BA,5645000,-0.007591
19561,1/12/2009,BA,4989200,-0.015973
19561,1/13/2009,BA,6359300,-0.029264
19561,1/14/2009,BA,7354900,-0.029675
19561,1/15/2009,BA,8471300,-0.005825
19561,1/16/2009,BA,9310700,0.036621
19561,1/20/2009,BA,9637100,-0.049458
19561,1/21/2009,BA,6933000,0.047324
19561,1/22/2009,BA,6590700,-0.000237
19561,1/23/2009,BA,5755500,-0.006626
19561,1/26/2009,BA,4659600,0.024535
19561,1/27/2009,BA,5219100,0.004883
19561,1/28/2009,BA,8071600,0.000463
19561,1/29/2009,BA,8447000,-0.058511
19561,1/30/2009,BA,9098200,0.039302
19561,2/2/2009,BA,8109000,-0.035689
19561,2/3/2009,BA,7221200,0.031618
19561,2/4/2009,BA,6729400,0.007128
19561,2/5/2009,BA,9021000,0.01787
19561,2/6/2009,BA,6334200,0.004682
19561,2/9/2009,BA,5091900,-0.002796
19561,2/10/2009,BA,9999200,-0.060514
19561,2/11/2009,BA,6519300,0.002984
19561,2/12/2009,BA,6028800,-0.011654
19561,2/13/2009,BA,5483500,0.015554
19561,2/17/2009,BA,6949400,-0.050642
19561,2/18/2009,BA,6324400,-0.01171
19561,2/19/2009,BA,5467500,-0.010795
19561,2/20/2009,BA,10598800,-0.033537
19561,2/23/2009,BA,9519700,-0.05095
19561,2/24/2009,BA,10815800,0.028439
19561,2/25/2009,BA,11684400,-0.043172
19561,2/26/2009,BA,8772600,-0.035388
19561,2/27/2009,BA,11791100,-0.038826
19561,3/2/2009,BA,13957400,-0.061387
19561,3/3/2009,BA,10434600,-0.005083
19561,3/4/2009,BA,11627500,0.032357
19561,3/5/2009,BA,11677500,-0.030353
19561,3/6/2009,BA,13134900,0.024158
19561,3/9/2009,BA,12407200,0.0299
19561,3/10/2009,BA,11503700,0.064839
19561,3/11/2009,BA,10823100,0.007876
19561,3/12/2009,BA,6133100,0.010821
19561,3/13/2009,BA,7433900,-0.006839
19561,3/16/2009,BA,7157200,0.012874
19561,3/17/2009,BA,5270800,0.018031
19561,3/18/2009,BA,15880400,-0.020035
19561,3/19/2009,BA,10427200,-0.016593
19561,3/20/2009,BA,11323400,-0.019283
19561,3/23/2009,BA,8224800,0.09063
19561,3/24/2009,BA,8468500,0.016901
19561,3/25/2009,BA,12446100,0.026593
19561,3/26/2009,BA,9545200,0.043173
19561,3/27/2009,BA,7329900,-0.029229
19561,3/30/2009,BA,10833700,-0.053557
19561,3/31/2009,BA,11554600,0.001689
19561,4/1/2009,BA,9289000,-0.003935
19561,4/2/2009,BA,9449200,0.049661
19561,4/3/2009,BA,8591300,0.013172
19561,4/6/2009,BA,7390200,0.01247
19561,4/7/2009,BA,6017900,-0.039832
19561,4/8/2009,BA,4477200,0.006277
19561,4/9/2009,BA,9069500,0.061839
19561,4/13/2009,BA,9531300,-0.051086
19561,4/14/2009,BA,5845400,-0.002961
19561,4/15/2009,BA,5452200,0.014309
19561,4/16/2009,BA,6424200,0.021826
19561,4/17/2009,BA,6152400,-0.001823
19561,4/20/2009,BA,7016900,-0.048017
19561,4/21/2009,BA,7354000,0.00466
19561,4/22/2009,BA,11625900,0.017735
19561,4/23/2009,BA,6400600,0.01689
19561,4/24/2009,BA,8351500,0.020828
19561,4/27/2009,BA,8546400,0.01937
19561,4/28/2009,BA,6628100,-0.015708
19561,4/29/2009,BA,7776200,0.043758
19561,4/30/2009,BA,7034300,-0.01233
19561,5/1/2009,BA,5508700,0.028964
19561,5/4/2009,BA,5270000,0.023538
19561,5/5/2009,BA,7684500,0.022997
19561,5/6/2009,BA,7930700,0.034067
19561,5/7/2009,BA,7106600,-0.015158
19561,5/8/2009,BA,7492300,0.052837
19561,5/11/2009,BA,9596000,-0.02422
19561,5/12/2009,BA,7068700,-0.013864
19561,5/13/2009,BA,6324400,-0.026077
19561,5/14/2009,BA,5251600,0.011409
19561,5/15/2009,BA,5189300,-0.010129
19561,5/18/2009,BA,7288000,0.03186
19561,5/19/2009,BA,4792100,0.005634
19561,5/20/2009,BA,4734100,-0.000896
19561,5/21/2009,BA,5784900,-0.028937
19561,5/22/2009,BA,2951500,-0.008085
19561,5/26/2009,BA,4718500,0.028412
19561,5/27/2009,BA,4622500,-0.013361
19561,5/28/2009,BA,4559700,0.017214
19561,5/29/2009,BA,5417400,0.011958
19561,6/1/2009,BA,6920400,0.063545
19561,6/2/2009,BA,7453300,0.031447
19561,6/3/2009,BA,4700000,-0.01687
19561,6/4/2009,BA,7324600,0.045483
19561,6/5/2009,BA,13724200,0.041131
19561,6/8/2009,BA,7961100,0.003419
19561,6/9/2009,BA,7729000,-0.009086
19561,6/10/2009,BA,6556600,-0.000955
19561,6/11/2009,BA,11855000,-0.031358
19561,6/12/2009,BA,5476600,0.015397
19561,6/15/2009,BA,6363700,-0.037325
19561,6/16/2009,BA,5725800,-0.013934
19561,6/17/2009,BA,4870800,-0.005734
19561,6/18/2009,BA,3099800,0.008445
19561,6/19/2009,BA,7033000,-0.010621
19561,6/22/2009,BA,5200300,-0.031792
19561,6/23/2009,BA,27281900,-0.064606
19561,6/24/2009,BA,21288400,-0.058126
19561,6/25/2009,BA,14006500,0.029284
19561,6/26/2009,BA,15579300,-0.015283
19561,6/29/2009,BA,5515500,0.018386
19561,6/30/2009,BA,8323100,-0.003517
19561,7/1/2009,BA,6349300,-0.006353
19561,7/2/2009,BA,7202100,-0.033152
19561,7/6/2009,BA,7132700,-0.006613
19561,7/7/2009,BA,7705000,-0.037475
19561,7/8/2009,BA,8800400,0.013063
19561,7/9/2009,BA,5432900,-0.006321
19561,7/10/2009,BA,5833500,0.008906
19561,7/13/2009,BA,6548900,0.019924
19561,7/14/2009,BA,5748500,-0.000742
19561,7/15/2009,BA,7867400,0.023509
19561,7/16/2009,BA,5357400,0.016683
19561,7/17/2009,BA,5691600,-0.016409
19561,7/20/2009,BA,5535100,0.020309
19561,7/21/2009,BA,9170600,0.019431
19561,7/22/2009,BA,12054700,-0.02371
19561,7/23/2009,BA,13620200,-0.00119
19561,7/24/2009,BA,5068100,0.010012
19561,7/27/2009,BA,5674200,-0.003068
19561,7/28/2009,BA,7831200,0.023911
19561,7/29/2009,BA,5078200,0.002775
19561,7/30/2009,BA,8281100,-0.002997
19561,7/31/2009,BA,6029300,-0.007632
19561,8/3/2009,BA,6070800,0.020508
19561,8/4/2009,BA,5964800,0.008449
19561,8/5/2009,BA,7129800,0.006567
19561,8/6/2009,BA,10207000,0.033841
19561,8/7/2009,BA,6689000,0.025703
19561,8/10/2009,BA,5620500,-0.019704
19561,8/11/2009,BA,5121700,-0.008302
19561,8/12/2009,BA,4682200,0.02093
19561,8/13/2009,BA,3485700,0.006042
19561,8/14/2009,BA,10507300,-0.037538
19561,8/17/2009,BA,5211500,-0.015823
19561,8/18/2009,BA,5444200,-0.008605
19561,8/19/2009,BA,6578900,-0.005939
19561,8/20/2009,BA,5192100,0.028033
19561,8/21/2009,BA,5529900,0.025257
19561,8/24/2009,BA,6158000,0.027469
19561,8/25/2009,BA,8248100,0.023764
19561,8/26/2009,BA,3955900,-0.008912
19561,8/27/2009,BA,17791900,0.083647
19561,8/28/2009,BA,11456900,-0.015052
19561,8/31/2009,BA,9298000,-0.026842
19561,9/1/2009,BA,8242500,-0.01812
19561,9/2/2009,BA,3835800,-0.007587
19561,9/3/2009,BA,5466500,0.00124
19561,9/4/2009,BA,5711600,0.014239
19561,9/8/2009,BA,4583900,0.007121
19561,9/9/2009,BA,5895900,0.020808
19561,9/10/2009,BA,3847200,-0.000792
19561,9/11/2009,BA,5880500,0.017033
19561,9/14/2009,BA,4392700,-0.0074
19561,9/15/2009,BA,6584400,0.021581
19561,9/16/2009,BA,5108500,0.005569
19561,9/17/2009,BA,4676800,0.009931
19561,9/18/2009,BA,6533000,0.002647
19561,9/21/2009,BA,3076200,-0.003018
19561,9/22/2009,BA,3898300,0.005297
19561,9/23/2009,BA,4609400,-0.01449
19561,9/24/2009,BA,5352000,-0.011075
19561,9/25/2009,BA,3638500,-0.005213
19561,9/28/2009,BA,4925400,0.030085
19561,9/29/2009,BA,7267800,0.029207
19561,9/30/2009,BA,5939600,-0.008605
19561,10/1/2009,BA,6605900,-0.037673
19561,10/2/2009,BA,6042900,-0.013625
19561,10/5/2009,BA,3083000,0.017121
19561,10/6/2009,BA,6244500,0.000191
19561,10/7/2009,BA,3659500,-0.009562
19561,10/8/2009,BA,3190500,0.009847
19561,10/9/2009,BA,2591200,0.007457
19561,10/12/2009,BA,3974500,-0.019548
19561,10/13/2009,BA,3025000,0.004646
19561,10/14/2009,BA,4646200,0.011753
19561,10/15/2009,BA,5686800,-0.014283
19561,10/16/2009,BA,7432900,0.027628
19561,10/19/2009,BA,3841800,0.004888
19561,10/20/2009,BA,8191000,-0.029186
19561,10/21/2009,BA,8115500,-0.024282
19561,10/22/2009,BA,6375200,0.00869
19561,10/23/2009,BA,5856600,-0.023106
19561,10/26/2009,BA,7428700,-0.032071
19561,10/27/2009,BA,7044800,-0.011182
19561,10/28/2009,BA,6910000,-0.011099
19561,10/29/2009,BA,8299400,0.033672
19561,10/30/2009,BA,8702800,-0.020693
19561,11/2/2009,BA,5932600,0.009833
19561,11/3/2009,BA,4900900,-0.003522
19561,11/4/2009,BA,5081900,0.008108
19561,11/5/2009,BA,4916000,0.035365
19561,11/6/2009,BA,3212600,-0.001808
19561,11/9/2009,BA,4444600,0.033615
19561,11/10/2009,BA,4736900,-0.020058
19561,11/11/2009,BA,3546200,0.007154
19561,11/12/2009,BA,3324300,-0.007893
19561,11/13/2009,BA,3546800,0.007955
19561,11/16/2009,BA,5704900,0.035517
19561,11/17/2009,BA,3945800,0.000953
19561,11/18/2009,BA,4377600,-0.009709
19561,11/19/2009,BA,3183400,-0.011342
19561,11/20/2009,BA,4697200,0.00525
19561,11/23/2009,BA,3255300,0.017988
19561,11/24/2009,BA,3288100,-0.01254
19561,11/25/2009,BA,3021500,0.018472
19561,11/27/2009,BA,3281400,-0.009069
19561,11/30/2009,BA,5434700,-0.000763
19561,12/1/2009,BA,6360100,0.024995
19561,12/2/2009,BA,5980700,0.001117
19561,12/3/2009,BA,3997700,-0.000186
19561,12/4/2009,BA,5451800,0.016924
19561,12/7/2009,BA,4950700,0.020849
19561,12/8/2009,BA,4659000,-0.002866
19561,12/9/2009,BA,3900400,-0.003414
19561,12/10/2009,BA,5755600,-0.008293
19561,12/11/2009,BA,7398000,0.010725
19561,12/14/2009,BA,4830900,0.008094
19561,12/15/2009,BA,7365600,-0.00678
19561,12/16/2009,BA,7804600,-0.0097
19561,12/17/2009,BA,5825400,-0.011972
19561,12/18/2009,BA,8922400,-0.01891
19561,12/21/2009,BA,3655700,0.016093
19561,12/22/2009,BA,3670000,0.014733
19561,12/23/2009,BA,3062800,-0.002541
19561,12/24/2009,BA,1004000,0.009461
19561,12/28/2009,BA,2072200,-0.006128
19561,12/29/2009,BA,2163900,0.001269
19561,12/30/2009,BA,2460900,-0.004528
19561,12/31/2009,BA,2190100,-0.015102
19561,1/4/2010,BA,6187100,0.037872
19561,1/5/2010,BA,8872700,0.032752
19561,1/6/2010,BA,8838000,0.030334
19561,1/7/2010,BA,14380700,0.040482
19561,1/8/2010,BA,7147400,-0.009646
19561,1/11/2010,BA,5627700,-0.011851
19561,1/12/2010,BA,5273900,-0.007228
19561,1/13/2010,BA,4950400,0.01208
19561,1/14/2010,BA,3000400,0.00654
19561,1/15/2010,BA,5067200,-0.012021
19561,1/19/2010,BA,5428000,-0.002795
19561,1/20/2010,BA,5374100,-0.00742
19561,1/21/2010,BA,5401900,-0.016611
19561,1/22/2010,BA,4745400,-0.024155
19561,1/25/2010,BA,3489900,0.000173
19561,1/26/2010,BA,4552100,-0.001211
19561,1/27/2010,BA,14760100,0.073124
19561,1/28/2010,BA,8865600,0.010173
19561,1/29/2010,BA,8726200,-0.03133
19561,2/1/2010,BA,5929600,0.018152
19561,2/2/2010,BA,7862700,0.00389
19561,2/3/2010,BA,5480600,-0.000969
19561,2/4/2010,BA,7491300,-0.034819
19561,2/5/2010,BA,9676100,-0.015509
19561,2/8/2010,BA,4724700,-0.008733
19561,2/9/2010,BA,8250800,0.031957
19561,2/10/2010,BA,4237200,-0.003348
19561,2/11/2010,BA,4395700,0.017635
19561,2/12/2010,BA,5178600,-0.015514
19561,2/16/2010,BA,4268700,0.026991
19561,2/17/2010,BA,4116200,0.009141
19561,2/18/2010,BA,4391800,0.017308
19561,2/19/2010,BA,7371100,0.011131
19561,2/22/2010,BA,6034000,0.005976
19561,2/23/2010,BA,6484500,-0.018759
19561,2/24/2010,BA,3400400,0.011311
19561,2/25/2010,BA,5043200,-0.009609
19561,2/26/2010,BA,4415900,0.004613
19561,3/1/2010,BA,5265600,0.0133
19561,3/2/2010,BA,4383100,0.006875
19561,3/3/2010,BA,4289400,0.000155
19561,3/4/2010,BA,7718700,0.017068
19561,3/5/2010,BA,8506400,0.036308
19561,3/8/2010,BA,5077200,-0.010158
19561,3/9/2010,BA,7655800,0.00818
19561,3/10/2010,BA,10616500,0.032748
19561,3/11/2010,BA,7293100,0.000857
19561,3/12/2010,BA,5302800,-0.003425
19561,3/15/2010,BA,7709000,-0.006158
19561,3/16/2010,BA,7495600,-0.009798
19561,3/17/2010,BA,6004200,0.009604
19561,3/18/2010,BA,7435800,0.021476
19561,3/19/2010,BA,17722400,-0.002117
19561,3/22/2010,BA,9014900,0.016827
19561,3/23/2010,BA,4986300,0.003755
19561,3/24/2010,BA,7699900,0.00194
19561,3/25/2010,BA,5431200,0.002351
19561,3/26/2010,BA,4933700,0.001379
19561,3/29/2010,BA,9064100,0.02094
19561,3/30/2010,BA,4381300,-0.007826
19561,3/31/2010,BA,5884900,-0.012512
19561,4/1/2010,BA,4412100,0.005233
19561,4/5/2010,BA,9326400,-0.013015
19561,4/6/2010,BA,5194800,0.004442
19561,4/7/2010,BA,6717200,-0.003593
19561,4/8/2010,BA,3743000,0.002497
19561,4/9/2010,BA,3345800,0.001937
19561,4/12/2010,BA,3666200,-0.006904
19561,4/13/2010,BA,5079300,-0.01015
19561,4/14/2010,BA,3496600,0.007164
19561,4/15/2010,BA,2943700,0.005439
19561,4/16/2010,BA,8075300,-0.018033
19561,4/19/2010,BA,4203100,0.002401
19561,4/20/2010,BA,4760800,0.006342
19561,4/21/2010,BA,12037700,0.03851
19561,4/22/2010,BA,9088800,0.019283
19561,4/23/2010,BA,5198200,-0.006085
19561,4/26/2010,BA,4024900,-0.010515
19561,4/27/2010,BA,6054800,-0.02502
19561,4/28/2010,BA,5699500,-0.001518
19561,4/29/2010,BA,5203300,0.019621
19561,4/30/2010,BA,5601100,-0.018431
19561,5/3/2010,BA,5407800,0.027061
19561,5/4/2010,BA,6230700,-0.021508
19561,5/5/2010,BA,5509100,-0.018821
19561,5/6/2010,BA,13771500,-0.042676
19561,5/7/2010,BA,8927300,-0.01839
19561,5/10/2010,BA,8841900,0.064149
19561,5/11/2010,BA,6551900,0.005915
19561,5/12/2010,BA,6331600,0.020303
19561,5/13/2010,BA,3953700,-0.015233
19561,5/14/2010,BA,7954600,-0.027035
19561,5/17/2010,BA,4814900,-0.002005
19561,5/18/2010,BA,8882800,-0.028057
19561,5/19/2010,BA,9974300,-0.02237
19561,5/20/2010,BA,10904200,-0.048482
19561,5/21/2010,BA,10882600,0.024762
19561,5/24/2010,BA,6168800,-0.02184
19561,5/25/2010,BA,6903100,-0.005859
19561,5/26/2010,BA,7386000,0.007646
19561,5/27/2010,BA,7444600,0.029561
19561,5/28/2010,BA,5775600,-0.014586
19561,6/1/2010,BA,6318400,-0.019165
19561,6/2/2010,BA,4588100,0.022081
19561,6/3/2010,BA,3775800,-0.000466
19561,6/4/2010,BA,8228700,-0.049098
19561,6/7/2010,BA,5918600,-0.017048
19561,6/8/2010,BA,7192600,0.015056
19561,6/9/2010,BA,7729400,0.011391
19561,6/10/2010,BA,5682800,0.035327
19561,6/11/2010,BA,8462600,0.023321
19561,6/14/2010,BA,6000100,-0.008565
19561,6/15/2010,BA,6400800,0.041037
19561,6/16/2010,BA,4452300,-0.006669
19561,6/17/2010,BA,3637300,0.003431
19561,6/18/2010,BA,6216600,0.010407
19561,6/21/2010,BA,4109600,0.000147
19561,6/22/2010,BA,4188200,-0.024864
19561,6/23/2010,BA,6098500,0.017652
19561,6/24/2010,BA,7782500,-0.000296
19561,6/25/2010,BA,13325800,0.019872
19561,6/28/2010,BA,5517300,-0.021376
19561,6/29/2010,BA,9212900,-0.063299
19561,6/30/2010,BA,7102400,-0.0046
19561,7/1/2010,BA,6465900,-0.007809
19561,7/2/2010,BA,3563100,-0.00514
19561,7/6/2010,BA,5444200,-0.009364
19561,7/7/2010,BA,4785000,0.031617
19561,7/8/2010,BA,4489400,0.022591
19561,7/9/2010,BA,3145100,-0.001081
19561,7/12/2010,BA,2299500,-0.004949
19561,7/13/2010,BA,6208300,0.001399
19561,7/14/2010,BA,3822500,0.004967
19561,7/15/2010,BA,8069200,-0.005869
19561,7/16/2010,BA,7016300,-0.038372
19561,7/19/2010,BA,5031500,0.020678
19561,7/20/2010,BA,5069100,0.011079
19561,7/21/2010,BA,4459400,-0.010958
19561,7/22/2010,BA,7574400,0.054131
19561,7/23/2010,BA,5029700,0.01997
19561,7/26/2010,BA,5836500,0.013543
19561,7/27/2010,BA,5687100,-0.003341
19561,7/28/2010,BA,5540600,-0.018945
19561,7/29/2010,BA,4460200,-0.001485
